timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1731296779019,2,INSERT,253,96.89,52.29,59.16,58.46,63.26,68.03,96.89
1731296779019,3,INSERT,5,101.82,93.38,97.76,96.83,101.82,101.82,101.82
1731296779524,0,INSERT,1260,489.98,52.51,59.15,57.63,63.01,77.18,361.21
1731296779524,1,INSERT,504,94.40,52.99,60.36,59.77,65.66,72.06,88.58
1731296779524,2,INSERT,252,110.33,54.69,62.78,60.77,70.72,92.67,110.33
1731296779524,3,INSERT,5,126.08,92.74,110.89,115.65,126.08,126.08,126.08
1731296780028,0,INSERT,1261,81.22,51.55,57.78,57.31,61.73,69.18,79.55
1731296780028,1,INSERT,505,101.89,53.79,62.78,62.49,68.54,74.56,81.98
1731296780028,2,INSERT,252,103.30,56.38,62.88,62.24,66.94,72.96,103.30
1731296780028,3,INSERT,5,133.50,102.34,111.12,105.22,133.50,133.50,133.50
1731296780533,0,INSERT,1178,771.07,50.56,59.19,56.80,66.69,81.53,166.27
1731296780533,1,INSERT,504,106.75,52.80,62.00,61.25,67.84,77.38,83.07
1731296780533,2,INSERT,252,96.77,53.50,61.59,60.58,66.11,79.61,96.77
1731296780533,3,INSERT,5,109.31,92.29,100.50,98.62,109.31,109.31,109.31
1731296781037,0,INSERT,1168,780.80,51.23,60.63,57.28,71.04,89.41,166.78
1731296781037,1,INSERT,505,90.05,51.81,62.37,61.66,70.08,82.75,87.94
1731296781037,2,INSERT,252,106.24,55.33,64.71,62.94,72.89,92.93,106.24
1731296781037,3,INSERT,5,120.64,95.94,103.32,101.18,120.64,120.64,120.64
1731296781542,0,INSERT,1260,110.66,50.37,61.92,61.47,68.22,76.42,92.73
1731296781542,1,INSERT,504,115.65,53.50,63.31,62.66,69.63,80.51,95.74
1731296781542,2,INSERT,252,115.71,53.28,69.01,67.97,76.80,85.76,115.71
1731296781542,3,INSERT,5,114.50,87.10,95.78,90.94,114.50,114.50,114.50
1731296782045,0,INSERT,1186,864.77,51.36,63.60,61.02,70.72,90.30,816.13
1731296782045,1,INSERT,503,115.01,52.74,62.09,61.47,68.73,79.30,89.22
1731296782045,2,INSERT,251,81.60,55.14,65.14,64.64,71.30,77.38,81.60
1731296782045,3,INSERT,5,129.02,88.26,105.98,99.33,129.02,129.02,129.02
1731296782548,0,INSERT,1233,108.80,51.81,59.96,58.66,66.62,85.50,104.64
1731296782548,1,INSERT,503,147.33,53.79,68.32,67.78,75.45,98.69,141.95
1731296782548,2,INSERT,252,105.09,52.83,65.84,64.93,72.64,79.74,105.09
1731296782548,3,INSERT,5,123.14,95.36,111.52,114.94,123.14,123.14,123.14
1731296783051,0,INSERT,1257,372.22,51.97,60.22,58.81,65.31,75.52,358.40
1731296783051,1,INSERT,503,101.63,53.66,65.11,63.87,74.62,82.05,84.22
1731296783051,2,INSERT,251,77.95,56.03,64.50,64.64,69.89,76.42,77.95
1731296783051,3,INSERT,6,106.43,98.30,101.93,99.33,104.58,106.43,106.43
1731296783554,0,INSERT,1212,164.22,50.91,60.89,59.39,69.25,87.23,137.60
1731296783554,1,INSERT,503,179.71,52.51,64.24,62.81,72.06,84.29,145.41
1731296783554,2,INSERT,252,108.61,54.78,64.61,64.61,70.21,78.97,108.61
1731296783554,3,INSERT,5,102.46,92.67,97.93,98.24,102.46,102.46,102.46
1731296784057,0,INSERT,1151,169.73,50.43,59.72,57.53,69.57,84.99,100.80
1731296784057,1,INSERT,503,76.99,52.32,60.75,60.38,66.30,73.28,76.93
1731296784057,2,INSERT,251,94.21,54.05,62.66,62.14,68.03,73.79,94.21
1731296784057,3,INSERT,5,92.54,88.51,90.90,91.84,92.54,92.54,92.54
1731296784560,0,INSERT,1212,1336.32,51.14,60.51,56.61,63.39,86.72,892.93
1731296784560,1,INSERT,503,558.59,52.38,62.45,61.02,67.58,72.96,110.40
1731296784560,2,INSERT,252,1395.71,52.03,66.53,60.86,67.14,71.61,1395.71
1731296784560,3,INSERT,5,95.81,84.22,90.43,91.58,95.81,95.81,95.81
1731296785064,0,INSERT,1184,884.22,51.36,60.72,56.99,65.92,87.61,793.60
1731296785064,1,INSERT,503,85.76,51.55,58.42,57.92,63.45,68.67,75.45
1731296785064,2,INSERT,252,643.58,51.87,61.15,57.85,63.17,76.16,643.58
1731296785064,3,INSERT,5,94.72,83.78,89.32,90.17,94.72,94.72,94.72
1731296785567,0,INSERT,1173,754.17,51.04,59.59,56.67,68.09,85.12,162.18
1731296785567,1,INSERT,503,97.92,51.71,59.34,58.30,64.73,75.58,96.89
1731296785567,2,INSERT,251,95.74,52.61,59.02,58.43,63.39,70.21,95.74
1731296785567,3,INSERT,5,101.63,87.04,93.96,94.40,101.63,101.63,101.63
1731296786070,0,INSERT,1257,136.70,51.71,58.71,57.47,64.00,77.31,128.25
1731296786070,1,INSERT,503,105.73,54.50,61.72,61.02,66.75,72.70,79.30
1731296786070,2,INSERT,252,74.88,54.34,60.88,60.38,65.92,71.17,74.88
1731296786070,3,INSERT,5,120.64,96.70,104.77,100.35,120.64,120.64,120.64
1731296786573,0,INSERT,1257,109.25,51.14,57.38,56.64,61.73,69.31,102.40
1731296786573,1,INSERT,503,107.20,53.50,61.50,60.67,66.69,76.22,103.10
1731296786573,2,INSERT,251,102.02,54.24,60.66,59.94,64.86,70.08,102.02
1731296786573,3,INSERT,5,105.09,95.04,99.73,100.67,105.09,105.09,105.09
1731296787076,0,INSERT,1176,779.26,50.78,59.76,56.61,66.37,83.52,743.42
1731296787076,1,INSERT,503,84.61,52.99,59.47,58.88,64.00,69.38,76.16
1731296787076,2,INSERT,252,98.94,54.72,61.34,60.29,66.75,73.02,98.94
1731296787076,3,INSERT,5,117.06,86.27,102.65,103.42,117.06,117.06,117.06
1731296787579,0,INSERT,1255,99.65,51.23,57.77,56.77,62.81,72.51,97.79
1731296787579,1,INSERT,503,101.63,53.22,60.78,59.77,65.98,78.78,96.58
1731296787579,2,INSERT,251,107.39,55.36,61.10,60.22,65.79,75.71,107.39
1731296787579,3,INSERT,5,127.81,98.75,115.92,114.75,127.81,127.81,127.81
1731296788082,0,INSERT,1257,81.53,51.23,57.41,56.93,61.50,66.37,72.00
1731296788082,1,INSERT,503,74.50,53.70,59.73,59.36,63.68,69.31,71.81
1731296788082,2,INSERT,252,73.34,53.86,60.51,60.09,64.61,70.40,73.34
1731296788082,3,INSERT,5,113.22,96.38,101.64,99.39,113.22,113.22,113.22
1731296788585,0,INSERT,1192,701.44,51.07,60.19,58.05,66.56,86.59,171.78
1731296788585,1,INSERT,503,94.53,52.80,60.01,59.45,64.73,72.83,94.14
1731296788585,2,INSERT,251,165.63,54.46,60.95,59.81,64.61,76.99,165.63
1731296788585,3,INSERT,5,96.70,87.42,91.26,91.58,96.70,96.70,96.70
1731296789088,0,INSERT,1147,858.62,51.10,63.49,59.45,71.94,92.73,837.12
1731296789088,1,INSERT,503,100.73,53.12,61.86,60.83,68.42,76.09,82.50
1731296789088,2,INSERT,252,115.71,54.66,60.00,59.17,63.97,72.89,115.71
1731296789088,3,INSERT,5,120.96,88.13,98.09,94.78,120.96,120.96,120.96
1731296789592,0,INSERT,1584,111.30,50.72,57.22,56.73,61.66,69.12,94.27
1731296789592,1,INSERT,503,88.32,52.96,59.26,58.59,63.68,71.61,76.80
1731296789592,2,INSERT,252,104.58,53.02,60.60,59.94,64.48,71.81,104.58
1731296789592,3,INSERT,5,120.06,96.32,106.64,104.96,120.06,120.06,120.06
1731296790095,0,INSERT,4579,821.25,49.92,57.78,55.36,65.15,81.34,102.59
1731296790095,1,INSERT,503,77.44,52.42,58.95,58.34,63.17,72.13,73.22
1731296790095,2,INSERT,251,71.61,53.31,59.39,59.07,62.88,67.45,71.61
1731296790095,3,INSERT,5,97.92,89.34,91.88,90.37,97.92,97.92,97.92
1731296790598,0,INSERT,4515,812.54,49.86,57.06,54.05,64.83,80.13,114.11
1731296790598,1,INSERT,503,84.22,52.58,58.86,58.40,63.13,70.59,76.48
1731296790598,2,INSERT,252,101.69,53.54,60.38,59.33,64.48,76.29,101.69
1731296790598,3,INSERT,5,94.14,81.47,84.90,82.69,94.14,94.14,94.14
1731296791101,0,INSERT,4537,822.27,49.86,56.15,53.60,63.33,77.63,92.73
1731296791101,1,INSERT,502,74.88,51.58,59.11,58.37,63.90,69.25,73.66
1731296791101,2,INSERT,251,80.64,55.10,61.85,61.12,66.69,72.25,80.64
1731296791101,3,INSERT,5,93.12,81.54,85.56,84.86,93.12,93.12,93.12
1731296791604,0,INSERT,4525,833.02,49.73,56.46,53.25,63.39,77.82,778.75
1731296791604,1,INSERT,502,821.76,52.19,59.60,57.31,62.05,73.60,90.62
1731296791604,2,INSERT,252,102.21,53.41,60.70,59.68,65.73,72.70,102.21
1731296791604,3,INSERT,5,113.53,87.62,100.00,98.11,113.53,113.53,113.53
1731296792107,0,INSERT,4518,782.85,49.79,55.41,53.28,62.98,76.35,86.21
1731296792107,1,INSERT,503,72.19,52.45,58.08,57.31,62.14,68.99,71.30
1731296792107,2,INSERT,251,112.70,51.90,58.97,58.27,63.07,75.01,112.70
1731296792107,3,INSERT,5,100.42,87.68,95.56,97.34,100.42,100.42,100.42
1731296792610,0,INSERT,4517,897.02,49.86,59.91,58.08,67.71,87.94,144.25
1731296792610,1,INSERT,503,125.06,51.65,57.54,56.67,62.40,70.72,90.62
1731296792610,2,INSERT,252,103.36,53.38,60.77,58.91,68.09,89.09,103.36
1731296792610,3,INSERT,5,107.07,82.50,92.90,89.92,107.07,107.07,107.07
1731296793113,0,INSERT,3600,4493.31,55.65,636.79,595.97,1445.89,2629.63,3796.99
1731296793113,1,INSERT,503,1855.49,53.25,380.69,130.05,1073.15,1439.74,1692.67
1731296793113,2,INSERT,251,1700.86,54.08,379.08,104.96,1053.69,1274.88,1700.86
1731296793113,3,INSERT,5,594.94,80.96,290.82,163.84,594.94,594.94,594.94
1731296793616,0,INSERT,4131,3440.64,49.95,261.14,58.81,806.91,1959.93,2994.18
1731296793616,1,INSERT,503,1193.98,52.83,188.34,61.89,752.64,1143.81,1170.43
1731296793616,2,INSERT,252,1363.97,53.70,195.61,61.34,729.60,1146.88,1363.97
1731296793616,3,INSERT,5,528.89,93.38,187.29,106.05,528.89,528.89,528.89
1731296794119,0,INSERT,3636,4378.62,50.27,595.10,544.25,1427.45,2603.01,3616.77
1731296794119,1,INSERT,503,1670.14,52.93,344.42,74.75,972.80,1169.41,1390.59
1731296794119,2,INSERT,251,1639.42,54.78,356.01,77.95,1010.69,1343.49,1639.42
1731296794119,3,INSERT,5,1185.79,86.59,516.47,90.94,1185.79,1185.79,1185.79
1731296794622,0,INSERT,2928,165937.15,51.10,60406.86,1523.71,151126.02,162136.06,162660.35
1731296794622,1,INSERT,497,162136.06,53.79,29098.66,755.20,116195.33,157548.54,162136.06
1731296794622,2,INSERT,251,161218.56,55.74,27662.10,815.62,113049.60,155058.17,161218.56
1731296794622,3,INSERT,5,76480.51,83.58,15810.64,854.53,76480.51,76480.51,76480.51
1731296795125,0,INSERT,4090,117047.29,50.08,5256.13,62.69,1653.76,109117.44,114622.46
1731296795125,1,INSERT,502,1884.16,53.54,242.11,61.05,827.90,1201.15,1761.28
1731296795125,2,INSERT,251,1727.49,52.64,259.17,68.22,862.72,1174.53,1727.49
1731296795125,3,INSERT,5,417.28,85.70,156.86,93.06,417.28,417.28,417.28
1731296795628,0,INSERT,3262,5210.11,49.86,597.02,523.01,1446.91,2650.11,4583.42
1731296795628,1,INSERT,504,1770.49,53.54,309.83,67.78,981.50,1357.82,1649.66
1731296795628,2,INSERT,251,1710.08,53.22,318.10,65.28,1039.87,1520.64,1710.08
1731296795628,3,INSERT,5,702.98,86.21,226.32,117.38,702.98,702.98,702.98
1731296796131,0,INSERT,1164,92.67,50.69,59.33,57.09,69.50,82.17,90.30
1731296796131,1,INSERT,503,92.61,53.18,63.39,63.65,69.69,79.04,83.90
1731296796131,2,INSERT,252,72.70,53.41,59.64,58.98,64.06,69.89,72.70
1731296796131,3,INSERT,5,102.08,92.35,96.11,96.38,102.08,102.08,102.08
1731296796634,0,INSERT,1148,979.46,51.52,61.12,57.92,70.72,87.49,171.13
1731296796634,1,INSERT,503,115.58,52.13,61.98,61.22,68.86,84.73,108.86
1731296796634,2,INSERT,251,114.11,52.93,65.54,61.82,81.34,95.30,114.11
1731296796634,3,INSERT,5,126.46,86.98,100.60,99.65,126.46,126.46,126.46
1731296797137,0,INSERT,1150,111.42,50.85,60.61,58.59,70.40,86.72,104.32
1731296797137,1,INSERT,503,267.26,52.19,62.19,60.51,69.76,76.80,178.69
1731296797137,2,INSERT,251,96.32,54.82,69.85,69.63,80.13,86.02,96.32
1731296797137,3,INSERT,5,119.23,96.51,105.72,103.23,119.23,119.23,119.23
1731296797640,0,INSERT,1200,770.05,51.07,58.73,56.51,64.45,82.50,90.30
1731296797640,1,INSERT,503,128.19,52.22,58.39,57.63,62.88,71.10,75.84
1731296797640,2,INSERT,251,108.73,55.30,66.18,64.64,75.39,87.23,108.73
1731296797640,3,INSERT,5,100.03,83.84,90.84,90.37,100.03,100.03,100.03
1731296798143,0,INSERT,1257,146.81,50.98,57.39,56.73,61.73,68.22,87.87
1731296798143,1,INSERT,503,74.94,52.86,59.41,58.94,64.00,68.80,73.98
1731296798143,2,INSERT,251,109.38,53.86,64.34,64.42,70.91,79.17,109.38
1731296798143,3,INSERT,5,93.82,82.24,88.31,88.32,93.82,93.82,93.82
1731296798646,0,INSERT,1250,103.17,51.49,57.85,57.12,61.98,71.87,96.06
1731296798646,1,INSERT,503,173.18,53.12,59.24,58.46,63.45,70.85,75.20
1731296798646,2,INSERT,251,77.12,54.21,63.56,63.52,69.44,73.41,77.12
1731296798646,3,INSERT,5,110.59,79.81,93.05,89.53,110.59,110.59,110.59
1731296799149,0,INSERT,1183,786.94,50.82,59.02,56.61,66.69,82.88,100.80
1731296799149,1,INSERT,502,77.69,52.54,58.62,58.17,63.10,68.61,74.05
1731296799149,2,INSERT,251,78.53,54.56,62.66,63.04,68.73,72.70,78.53
1731296799149,3,INSERT,5,110.14,84.54,97.29,98.05,110.14,110.14,110.14
1731296799652,0,INSERT,1251,84.22,50.72,56.81,56.29,60.61,66.50,77.06
1731296799652,1,INSERT,502,106.75,53.79,60.55,59.77,65.66,77.76,103.42
1731296799652,2,INSERT,251,118.53,55.52,65.34,64.70,71.61,85.06,118.53
1731296799652,3,INSERT,6,104.32,83.58,96.15,94.46,101.50,104.32,104.32
1731296800155,0,INSERT,1257,105.47,51.90,58.65,57.89,63.23,70.14,100.93
1731296800155,1,INSERT,502,81.92,54.46,64.47,64.45,72.32,79.55,81.41
1731296800155,2,INSERT,251,77.25,55.87,64.21,64.42,70.27,74.37,77.25
1731296800155,3,INSERT,5,97.53,85.50,91.63,89.92,97.53,97.53,97.53
1731296800658,0,INSERT,1154,716.80,50.50,60.87,56.96,72.70,89.22,446.46
1731296800658,1,INSERT,502,151.94,52.03,60.13,59.13,67.07,76.35,81.02
1731296800658,2,INSERT,251,84.80,53.82,63.06,62.88,68.09,80.77,84.80
1731296800658,3,INSERT,5,108.99,85.38,95.99,89.86,108.99,108.99,108.99
1731296801161,0,INSERT,1206,753.15,50.88,58.99,56.93,64.73,80.51,93.69
1731296801161,1,INSERT,502,464.89,51.68,59.02,57.53,62.56,70.78,96.96
1731296801161,2,INSERT,251,115.01,54.98,66.13,64.64,73.15,93.63,115.01
1731296801161,3,INSERT,5,108.29,81.47,93.68,87.68,108.29,108.29,108.29
1731296801664,0,INSERT,1256,110.08,51.42,57.45,56.58,61.66,70.59,104.96
1731296801664,1,INSERT,502,103.87,52.80,60.04,59.23,64.61,75.71,89.79
1731296801664,2,INSERT,252,111.10,55.84,67.18,65.92,73.86,106.62,111.10
1731296801664,3,INSERT,5,108.29,88.83,96.56,91.26,108.29,108.29,108.29
1731296802167,0,INSERT,1192,165.63,50.69,58.84,56.96,66.81,79.94,94.33
1731296802167,1,INSERT,503,84.67,53.02,59.95,59.26,65.09,72.32,74.69
1731296802167,2,INSERT,251,96.45,54.30,64.66,64.67,70.91,75.52,96.45
1731296802167,3,INSERT,5,96.96,74.69,82.81,80.89,96.96,96.96,96.96
1731296802670,0,INSERT,1243,115.45,51.23,57.07,56.29,61.25,75.26,100.54
1731296802670,1,INSERT,503,88.83,52.48,59.45,58.75,63.84,71.74,78.02
1731296802670,2,INSERT,252,107.14,54.34,64.93,64.29,71.68,78.97,107.14
1731296802670,3,INSERT,5,107.84,77.50,92.35,94.33,107.84,107.84,107.84
1731296803173,0,INSERT,1173,780.29,51.71,61.01,57.76,68.61,86.53,680.45
1731296803173,1,INSERT,503,132.86,51.52,59.32,58.24,64.16,74.69,129.66
1731296803173,2,INSERT,251,75.26,53.50,62.61,62.46,68.09,71.49,75.26
1731296803173,3,INSERT,5,105.60,83.78,92.97,88.38,105.60,105.60,105.60
1731296803676,0,INSERT,1220,1181.69,50.72,58.67,56.61,62.49,79.68,112.00
1731296803676,1,INSERT,503,1334.27,53.60,63.57,58.94,65.66,93.95,354.81
1731296803676,2,INSERT,252,753.66,53.34,61.75,57.92,63.45,75.07,753.66
1731296803676,3,INSERT,5,106.24,80.26,94.43,95.61,106.24,106.24,106.24
1731296804179,0,INSERT,1201,175.10,50.91,58.10,56.26,65.12,81.53,90.50
1731296804179,1,INSERT,503,89.28,52.74,62.95,62.08,69.89,79.17,87.23
1731296804179,2,INSERT,251,71.94,52.99,59.90,59.55,63.81,69.25,71.94
1731296804179,3,INSERT,5,109.76,83.26,91.87,87.81,109.76,109.76,109.76
1731296804682,0,INSERT,1196,695.81,51.42,59.26,57.02,66.69,81.66,97.86
1731296804682,1,INSERT,503,186.62,52.10,63.40,62.27,71.49,84.86,112.83
1731296804682,2,INSERT,252,115.39,52.99,62.11,60.70,68.35,99.26,115.39
1731296804682,3,INSERT,5,86.21,80.51,83.17,81.98,86.21,86.21,86.21
1731296805185,0,INSERT,1254,1356.80,51.68,58.58,56.80,62.08,69.44,98.43
1731296805185,1,INSERT,503,1412.10,52.26,63.19,58.91,64.89,87.94,404.22
1731296805185,2,INSERT,251,101.89,54.14,61.52,60.70,66.05,76.93,101.89
1731296805185,3,INSERT,5,82.56,77.89,80.02,79.36,82.56,82.56,82.56
1731296805688,0,INSERT,1181,740.86,51.04,59.49,56.73,67.33,85.18,174.72
1731296805688,1,INSERT,503,103.36,52.26,59.52,58.81,64.35,74.69,86.78
1731296805688,2,INSERT,252,97.41,54.78,60.96,60.13,65.79,76.54,97.41
1731296805688,3,INSERT,5,108.48,77.89,93.40,91.97,108.48,108.48,108.48
1731296806191,0,INSERT,1257,107.07,51.14,57.98,57.09,63.04,72.19,84.48
1731296806191,1,INSERT,503,101.06,53.02,63.89,63.77,71.10,76.99,86.85
1731296806191,2,INSERT,251,101.12,55.52,62.58,62.02,67.39,73.79,101.12
1731296806191,3,INSERT,5,95.17,84.80,89.93,89.73,95.17,95.17,95.17
1731296806694,0,INSERT,1256,175.10,51.26,58.27,57.34,62.59,72.51,134.14
1731296806694,1,INSERT,503,126.59,52.51,64.02,63.23,70.46,86.53,116.80
1731296806694,2,INSERT,252,108.09,54.94,63.17,61.66,68.35,93.44,108.09
1731296806694,3,INSERT,5,105.53,91.52,99.94,104.38,105.53,105.53,105.53
1731296807197,0,INSERT,1181,737.79,51.01,59.32,56.77,66.69,81.73,98.24
1731296807197,1,INSERT,503,206.97,53.22,66.38,65.25,76.29,89.28,118.40
1731296807197,2,INSERT,251,81.15,54.30,60.41,59.97,64.38,69.25,81.15
1731296807197,3,INSERT,5,90.94,78.46,82.63,82.24,90.94,90.94,90.94
1731296807700,0,INSERT,1257,173.69,50.88,57.44,56.58,61.73,70.21,97.86
1731296807700,1,INSERT,503,115.07,54.53,67.18,66.37,77.82,92.22,111.10
1731296807700,2,INSERT,252,108.22,53.63,62.22,61.15,67.97,83.39,108.22
1731296807700,3,INSERT,5,118.08,77.89,97.06,101.12,118.08,118.08,118.08
1731296808203,0,INSERT,1217,734.21,51.39,59.05,57.09,63.77,80.32,176.90
1731296808203,1,INSERT,503,92.73,52.58,64.07,63.39,72.77,80.64,84.16
1731296808203,2,INSERT,251,104.77,54.24,61.34,60.93,65.60,71.04,104.77
1731296808203,3,INSERT,5,108.99,91.52,97.85,96.25,108.99,108.99,108.99
1731296808706,0,INSERT,1161,880.13,50.85,60.56,56.90,69.69,87.04,752.64
1731296808706,1,INSERT,503,167.68,51.84,59.48,57.82,65.79,73.66,110.59
1731296808706,2,INSERT,252,86.21,53.12,60.02,59.52,63.87,67.07,86.21
1731296808706,3,INSERT,5,103.23,82.50,93.05,90.62,103.23,103.23,103.23
1731296809209,0,INSERT,1226,775.17,51.30,58.16,56.51,62.24,80.25,91.58
1731296809209,1,INSERT,503,72.64,51.42,58.11,57.66,61.92,66.50,72.19
1731296809209,2,INSERT,251,97.86,55.55,61.96,61.18,67.39,71.17,97.86
1731296809209,3,INSERT,5,94.59,82.75,87.66,85.95,94.59,94.59,94.59
1731296809712,0,INSERT,1256,118.14,51.33,57.70,56.83,62.43,71.42,91.01
1731296809712,1,INSERT,503,100.80,52.74,60.02,59.36,64.70,69.89,85.38
1731296809712,2,INSERT,252,97.92,53.66,61.43,60.77,66.37,75.14,97.92
1731296809712,3,INSERT,5,104.89,83.07,88.95,86.59,104.89,104.89,104.89
1731296810215,0,INSERT,1214,168.06,50.69,59.11,57.25,67.65,80.13,91.45
1731296810215,1,INSERT,503,72.00,54.05,60.59,60.26,65.02,71.23,71.87
1731296810215,2,INSERT,251,97.47,55.84,62.23,61.50,66.69,74.75,97.47
1731296810215,3,INSERT,5,86.53,76.42,80.60,79.49,86.53,86.53,86.53
1731296810719,0,INSERT,1202,168.06,50.98,58.27,56.19,65.66,82.81,102.08
1731296810719,1,INSERT,503,109.82,52.48,60.09,59.36,64.61,75.07,104.45
1731296810719,2,INSERT,252,97.22,54.43,60.33,59.45,65.02,71.87,97.22
1731296810719,3,INSERT,5,108.16,76.29,95.84,106.17,108.16,108.16,108.16
1731296811222,0,INSERT,1201,712.19,51.33,59.84,57.12,65.28,81.86,699.90
1731296811222,1,INSERT,503,72.38,52.13,59.26,58.81,63.65,69.12,71.04
1731296811222,2,INSERT,251,67.84,52.22,57.73,57.44,61.50,64.89,67.84
1731296811222,3,INSERT,5,89.79,81.15,85.91,86.14,89.79,89.79,89.79
1731296811725,0,INSERT,1246,166.27,51.71,57.95,56.86,62.30,75.39,106.88
1731296811725,1,INSERT,503,119.30,53.38,64.70,64.61,72.06,80.89,103.61
1731296811725,2,INSERT,252,89.73,53.18,58.67,58.11,62.05,68.09,89.73
1731296811725,3,INSERT,5,111.23,84.16,95.19,88.96,111.23,111.23,111.23
1731296812228,0,INSERT,1160,771.58,50.78,60.10,56.38,69.89,84.16,717.31
1731296812228,1,INSERT,504,118.53,51.71,61.06,60.06,68.67,75.33,82.75
1731296812228,2,INSERT,252,490.50,52.67,60.96,57.79,63.20,74.81,490.50
1731296812228,3,INSERT,5,115.84,79.87,95.99,97.15,115.84,115.84,115.84
1731296812735,0,INSERT,1223,817.15,51.39,60.59,57.31,65.22,86.85,796.67
1731296812735,1,INSERT,506,79.68,52.00,59.60,58.66,65.92,70.46,74.81
1731296812735,2,INSERT,252,101.69,52.58,59.57,58.43,63.45,73.98,101.69
1731296812735,3,INSERT,5,102.08,76.48,91.32,94.33,102.08,102.08,102.08
1731296813238,0,INSERT,1257,110.08,52.29,57.83,57.18,61.89,67.52,73.53
1731296813238,1,INSERT,503,78.21,52.03,58.67,58.37,62.40,66.69,72.51
1731296813238,2,INSERT,252,104.13,54.37,59.84,59.01,63.26,73.73,104.13
1731296813238,3,INSERT,5,112.06,80.06,91.69,88.06,112.06,112.06,112.06
1731296813741,0,INSERT,1182,111.87,50.98,58.94,56.86,66.75,82.69,108.54
1731296813741,1,INSERT,503,186.11,52.70,58.49,57.70,61.66,68.73,109.18
1731296813741,2,INSERT,251,115.14,53.02,58.76,57.85,62.40,71.74,115.14
1731296813741,3,INSERT,5,85.38,73.34,78.07,77.44,85.38,85.38,85.38
1731296814244,0,INSERT,1256,72.64,51.81,56.62,56.09,60.41,66.05,72.51
1731296814244,1,INSERT,503,116.54,53.28,59.23,58.62,63.10,70.53,79.23
1731296814244,2,INSERT,252,73.53,54.46,59.28,58.91,63.01,68.22,73.53
1731296814244,3,INSERT,5,85.69,75.52,79.17,77.50,85.69,85.69,85.69
1731296814747,0,INSERT,1257,118.27,51.26,57.78,57.02,62.21,69.44,101.89
1731296814747,1,INSERT,503,110.02,53.89,61.78,61.22,67.84,75.71,84.61
1731296814747,2,INSERT,251,70.27,54.02,58.89,58.53,62.46,67.01,70.27
1731296814747,3,INSERT,5,102.66,81.92,88.49,85.89,102.66,102.66,102.66
1731296815250,0,INSERT,1193,166.40,50.59,58.56,56.77,65.34,81.41,103.81
1731296815250,1,INSERT,503,101.12,53.76,60.83,60.22,65.86,73.60,93.25
1731296815250,2,INSERT,252,75.58,54.14,61.65,61.63,66.75,72.38,75.58
1731296815250,3,INSERT,6,89.98,77.06,82.78,81.73,84.29,89.98,89.98
1731296815753,0,INSERT,1243,113.09,51.33,58.46,57.05,64.51,80.96,108.03
1731296815753,1,INSERT,503,96.25,53.70,60.81,60.22,65.09,73.60,94.91
1731296815753,2,INSERT,251,95.94,56.58,63.54,62.53,68.80,81.53,95.94
1731296815753,3,INSERT,5,119.30,78.46,94.02,86.21,119.30,119.30,119.30
1731296816256,0,INSERT,1190,784.89,51.33,60.55,57.85,68.22,91.39,172.80
1731296816256,1,INSERT,503,78.27,52.03,58.47,57.57,63.87,72.45,76.61
1731296816256,2,INSERT,252,78.85,53.76,61.76,61.38,66.24,71.61,78.85
1731296816256,3,INSERT,5,91.26,76.16,84.65,86.91,91.26,91.26,91.26
1731296816759,0,INSERT,1206,1463.30,50.72,61.27,57.70,67.14,86.66,791.55
1731296816759,1,INSERT,503,1488.89,51.07,61.66,57.09,62.88,70.21,507.13
1731296816759,2,INSERT,251,559.62,54.91,64.54,61.92,67.71,78.02,559.62
1731296816759,3,INSERT,5,116.22,82.56,99.97,97.73,116.22,116.22,116.22
1731296817262,0,INSERT,1212,776.19,51.33,59.45,56.99,63.49,81.53,723.46
1731296817262,1,INSERT,503,72.13,52.35,57.85,57.41,61.73,66.43,69.76
1731296817262,2,INSERT,252,102.91,54.85,62.64,62.02,68.16,77.57,102.91
1731296817262,3,INSERT,5,92.48,83.97,87.61,86.97,92.48,92.48,92.48
1731296817765,0,INSERT,1257,129.60,51.23,57.01,56.29,60.99,67.01,105.02
1731296817765,1,INSERT,503,180.48,52.61,59.15,58.02,63.58,73.66,105.41
1731296817765,2,INSERT,251,101.38,53.44,63.73,62.85,69.31,78.78,101.38
1731296817765,3,INSERT,5,111.04,88.96,97.98,96.13,111.04,111.04,111.04
1731296818268,0,INSERT,1237,1286.14,51.30,59.31,57.41,62.78,79.55,117.44
1731296818268,1,INSERT,503,1250.30,52.77,63.00,59.74,65.66,75.14,246.01
1731296818268,2,INSERT,252,1364.99,55.65,67.28,61.18,66.30,78.72,1364.99
1731296818268,3,INSERT,5,108.80,85.18,94.21,91.97,108.80,108.80,108.80
1731296818771,0,INSERT,1163,800.25,51.17,61.71,58.21,69.89,88.32,763.90
1731296818771,1,INSERT,503,132.22,53.38,61.31,59.68,66.11,97.66,127.81
1731296818771,2,INSERT,251,93.25,54.24,60.35,59.71,64.96,70.85,93.25
1731296818771,3,INSERT,5,100.29,87.17,93.72,94.46,100.29,100.29,100.29
1731296819274,0,INSERT,1211,95.49,50.66,58.87,57.25,65.09,87.04,94.97
1731296819274,1,INSERT,503,114.69,52.96,63.69,63.26,70.91,84.42,107.84
